Country|Species|Author|Family|SID.x|scientificFinal|geographic_area|lifeform_description|climate_description|Red.List|SID_URL|AF|EU|FU|GS|HF|IF|MA|ME|PO|SU|TOP830
Colombia|Simaba guianensis|Aubl.|Simaroubaceae|wfo-0000492075|Simaba guianensis|S. Trop. America|shrub|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Simaba orinocensis|Kunth|Simaroubaceae|wfo-0000492085|Simaba orinocensis|Trinidad to S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Simarouba amara|Aubl.|Simaroubaceae|wfo-0000492139|Simarouba amara|Mexico to Trop. America|tree|wet tropical|LC|7ac6902f-9892-4377-bd85-9f333e2cf063|1|1|1|0|1|0|1|1|1|0|1
Colombia|Simira maxonii|(Standl.) Steyerm.|Rubiaceae|wfo-0000311176|Simira maxonii|SE. Nicaragua to Colombia|tree|wet tropical|NE|7f674689-2d94-41fc-bf3e-8ee0ed4aa3e8|0|0|0|0|0|0|1|1|0|0|0
Colombia|Simira rubescens|(Benth.) Bremek. ex Steyerm.|Rubiaceae|wfo-0000311191|Simira rubescens|S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Siparuna cuspidata|(Tul.) A.DC.|Siparunaceae|wfo-0000497054|Siparuna cuspidata|Costa Rica to S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Siparuna decipiens|(Tul.) A.DC.|Siparunaceae|wfo-0000497056|Siparuna decipiens|S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Siparuna guianensis|Aubl.|Siparunaceae|wfo-0000505093|Siparuna guianensis|SE. Nicaragua to S. Trop. America and Trinidad|shrub or tree|wet tropical|LC|3c4f0e89-756d-420c-b9fb-c027e7403b60|0|0|0|0|0|0|0|1|0|0|0
Colombia|Siparuna pachyantha|A.C. Sm.|Siparunaceae|wfo-0001084595|Siparuna pachyantha|SE. Colombia to Peru and French Guiana|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Siparuna pauciflora|(Beurl.) A.DC.|Siparunaceae|wfo-0001084484|Siparuna pauciflora|SE. Nicaragua to Peru|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Siparuna poeppigii|(Tul.) A. DC.|Siparunaceae|wfo-0001084488|Siparuna poeppigii|S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Siparuna sessiliflora|(Kunth) A.DC.|Siparunaceae|wfo-0000506023|Siparuna sessiliflora|W. South America to Venezuela|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Siparuna thecaphora|(Poepp. & Endl.) A.DC.|Siparunaceae|wfo-0000506004|Siparuna thecaphora|Mexico to Venezuela and Bolivia|shrub or tree|wet tropical|LC|83b12424-c102-416d-8aae-ffd169dafed9|0|0|0|0|0|0|0|1|0|0|0
Colombia|Sloanea eichleri|K.Schum.|Elaeocarpaceae|wfo-0000499151|Sloanea eichleri|S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Sloanea grandiflora|Sm.|Elaeocarpaceae|wfo-0000499152|Sloanea grandiflora|N. South America to N. & NE. Brazil|tree|wet tropical|LC|eabcafa1-ccc5-4e31-982f-42a53f6a83c7|0|0|0|0|0|0|1|0|0|0|0
Colombia|Sloanea guianensis|(Aubl.) Benth.|Elaeocarpaceae|wfo-0000499170|Sloanea guianensis|Nicaragua to S. Trop. America and Trinidad-Tobago|shrub or tree|wet tropical|LC|ecdc9c99-8e22-4111-bb16-c1d92dee9906|0|0|0|0|0|0|1|0|0|0|0
Colombia|Sloanea lasiocoma|K.Schum.|Elaeocarpaceae|wfo-0001268044|Sloanea hirsuta|Brazil to Argentina (Misiones)|tree|wet tropical|LC|75acfb8e-ace3-4b37-8044-4bcafc163af8|0|0|0|0|0|0|1|0|0|0|0
Colombia|Sloanea macrophylla|Benth. ex Turcz.|Elaeocarpaceae|wfo-0000499095|Sloanea macrophylla|S. Trop. America|tree|wet tropical|NE|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Sloanea megaphylla|Pittier|Elaeocarpaceae|wfo-0001046567|Sloanea megaphylla|Panama|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Sloanea meianthera|Donn.Sm.|Elaeocarpaceae|wfo-0000499103|Sloanea meianthera|Mexico (Veracruz, Oaxaca, Chiapas) to C. America|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Sloanea terniflora|(Moc. & Sessé ex DC.) Standl.|Elaeocarpaceae|wfo-0000499264|Sloanea terniflora|Mexico to S. Trop. America|tree|wet tropical|LC|b062f0ad-7188-4c2c-83d2-3482cf3a28e8|0|0|0|0|0|0|0|1|0|0|0
Colombia|Sloanea zuliaensis|Pittier|Elaeocarpaceae|wfo-0000499195|Sloanea zuliaensis|Costa Rica to NW. Venezuela|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Smallanthus pyramidalis|(Triana) H.Rob.|Asteraceae|wfo-0000137543|Smallanthus pyramidalis|Colombia to NW. Venezuela and Ecuador|""|""|NE|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Socratea exorrhiza|(Mart.) H.Wendl.|Arecaceae|wfo-0000311608|Socratea exorrhiza|SE. Nicaragua to S. Trop. America|tree|wet tropical|LC|c8971943-48e1-4885-b045-2b1a5c8f45f5|1|1|1|0|1|0|1|1|0|1|0
Colombia|Socratea rostrata|Burret|Arecaceae|wfo-0000311619|Socratea rostrata|Colombia to N. Peru|tree|wet tropical|NE|""|0|0|0|0|1|0|1|0|0|0|0
Colombia|Solanum albidum|Dunal|Solanaceae|wfo-0001025817|Solanum albidum|Bolivia to Argentina (Salta)|""|""|LC|31e7c1b3-5538-4dad-a963-69e0beaefa81|0|0|0|0|0|0|0|1|0|0|0
Colombia|Solanum asperolanatum|Ruiz & Pav.|Solanaceae|wfo-0001026348|Solanum asperolanatum|Mexico to Guatemala, W. South America|shrub or tree|seasonally dry tropical|LC|""|0|1|0|1|0|0|1|1|0|0|0
Colombia|Solanum cajanumense|Kunth|Solanaceae|wfo-0001026740|Solanum cajanumense|W. Colombia to Peru|""|""|NT|""|0|0|0|1|1|0|0|0|0|0|0
Colombia|Solanum confine|Dunal|Solanaceae|wfo-0001027200|Solanum confine|SE. Colombia to W. Bolivia|""|""|LC|b6fe926e-3d12-4ea5-9fdd-861aee53cff5|0|0|0|0|0|0|1|0|0|0|0
Colombia|Solanum crinitum|Lam.|Solanaceae|wfo-0001027300|Solanum crinitum|Trop. America|""|""|LC|2ccca5cf-94c1-4d72-a638-62fad0158dfc|0|0|0|0|0|0|0|1|0|0|0
Colombia|Solanum diversifolium|Dunal|Solanaceae|wfo-0001027618|Solanum diversifolium|Costa Rica to N. Venezuela|shrub or tree|wet tropical|LC|""|0|0|0|1|0|0|1|1|1|0|0
Colombia|Solanum endopogon|(Bitter) Bohs|Solanaceae|wfo-0001027819|Solanum endopogon|Colombia to Peru and W. Brazil|""|""|LC|""|0|0|0|1|0|0|0|1|0|0|0
Colombia|Solanum erianthum|D. Don|Solanaceae|wfo-0001027834|Solanum erianthum|Trop. & Subtrop. America|shrub or tree|wet tropical|NE|51b76ab8-edec-4ab6-b11e-668c2b025003|0|1|0|1|1|0|1|1|1|0|0
Colombia|Solanum fallax|Bohs|Solanaceae|wfo-0001027902|Solanum fallax|Colombia (Valle) to Ecuador|""|""|NT|""|0|0|0|1|0|0|0|0|0|0|0
Colombia|Solanum grandiflorum|Ruiz & Pav.|Solanaceae|wfo-0001028210|Solanum grandiflorum|W. South America|""|wet tropical|NE|f1e47d5b-52d2-4acd-b093-06a64a2e7211|0|1|0|1|0|0|0|1|0|0|0
Colombia|Solanum hayesii|Fernald|Solanaceae|wfo-0001028328|Solanum hayesii|Nicaragua to Ecuador|""|""|LC|2b93d1e8-3cb4-4a8f-9fa3-5b971b7efde0|0|0|0|0|0|0|1|0|0|0|0
Colombia|Solanum hazenii|Britton|Solanaceae|wfo-0001028329|Solanum hazenii|Mexico to S. Trop. America|""|""|LC|91f1bc8d-1210-4b93-8351-9b8c5ba8bb8c|0|1|0|0|0|0|1|1|1|1|0
Colombia|Solanum lepidotum|Dunal|Solanaceae|wfo-0001029031|Solanum lepidotum|C. & S. Mexico to C. America, N. South America to Brazil (Acre)|""|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Solanum nudum|Dunal|Solanaceae|wfo-0001029980|Solanum nudum|Mexico to Trop. America|shrub or tree|wet tropical|LC|dbe3096b-3083-414a-ba5b-d8e2bc27ef00|0|0|0|0|0|0|0|1|0|0|0
Colombia|Solanum nutans|Ruiz & Pav.|Solanaceae|wfo-0001029989|Solanum nutans|W. South America|""|""|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Solanum obliquum|Ruiz & Pav.|Solanaceae|wfo-0001030000|Solanum obliquum|SE. Colombia to NW. Venezuela and Peru|""|""|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Solanum occultum|Bohs|Solanaceae|wfo-0001030023|Solanum occultum|SE. Colombia to Peru and Brazil (Acre)|""|""|LC|""|0|0|0|1|0|0|0|0|0|0|0
Colombia|Solanum ovalifolium|Dunal|Solanaceae|wfo-0001030125|Solanum ovalifolium|Panama to Peru|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Solanum oxyphyllum|C.V. Morton|Solanaceae|wfo-0001030151|Solanum oxyphyllum|Colombia (Nariño, Putumayo) to Peru and NW. Brazil|""|""|LC|""|0|0|0|1|0|0|0|0|0|0|0
Colombia|Solanum rudepannum|Dunal|Solanaceae|wfo-0001030926|Solanum rudepannum|Mexico to Venezuela and Ecuador|""|seasonally dry tropical|LC|c4b30300-8b89-4eae-bdc2-dec1214354d7|0|0|0|0|0|0|0|1|0|0|0
Colombia|Solanum rugosum|Dunal|Solanaceae|wfo-0001030941|Solanum rugosum|Trop. America|shrub or tree|wet tropical|NE|81bfb7b1-9002-4111-b676-27b7d6289c64|0|0|0|0|0|0|1|0|0|0|0
Colombia|Solanum sibundoyense|(Bohs) Bohs|Solanaceae|wfo-0001031218|Solanum sibundoyense|Colombia (Huila, Nariño, Putumayo)|""|""|LC|""|0|0|0|1|1|0|0|0|0|0|0
Colombia|Solanum splendens|(Dunal) Bohs|Solanaceae|wfo-0001429748|Solanum splendens|S. Mexico to S. Trop. America|""|""|LC|0ddb0fac-8ed0-46ee-9b72-dbf1b2ef6537|0|0|0|1|1|0|0|0|0|0|0
Colombia|Solanum subinerme|Jacq.|Solanaceae|wfo-0001031548|Solanum subinerme|Mexico to S. Trop. America, Trinidad-Tobago|""|""|LC|122dc804-e8ed-4559-8cb6-595e513cb670|0|0|0|0|0|0|0|1|0|0|0
Colombia|Solanum torvum|Sw.|Solanaceae|wfo-0001031795|Solanum torvum|Mexico to N. South America, Caribbean, E. Brazil|shrub|wet tropical|NE|2a46dae1-7435-45bf-aee6-04d6fd9c9cf6|0|1|0|1|1|0|1|1|1|1|0
Colombia|Sophora tomentosa|L.|Fabaceae|wfo-0000212096|Sophora tomentosa|Tropics & Subtropics|shrub or tree|seasonally dry tropical|LC|9e0ac467-5e56-4b85-adb8-4ca15b460c64|1|1|0|0|1|0|1|1|1|0|0
Colombia|Sorocea trophoides|W.C.Burger|Moraceae|wfo-0000505952|Sorocea trophoides|Mexico (Veracruz, Tabasco) to Peru|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Spondias mombin|L.|Anacardiaceae|wfo-0000435470|Spondias mombin|Mexico to Trop. America|tree|wet tropical|LC|ada4a66f-b705-4a03-b280-81f2400c7350|1|1|1|1|1|1|1|1|1|1|1
Colombia|Spondias purpurea|L.|Anacardiaceae|wfo-0000435489|Spondias purpurea|Mexico to N. Colombia|tree|seasonally dry tropical|LC|9064e2b9-5107-4edb-92fd-1f5c0277e72b|1|1|0|1|1|0|1|1|0|0|1
Colombia|Spondias radlkoferi|Donn.Sm.|Anacardiaceae|wfo-0000435473|Spondias radlkoferi|S. Mexico to NW. Venezuela|tree|wet tropical|LC|eef1bbc8-9c1d-4d82-8348-d82c148399d1|0|0|0|0|0|0|0|1|0|0|0
Colombia|Spongiosperma macrophyllum|(Müll.Arg.) Zarucchi|Apocynaceae|wfo-0000313565|Spongiosperma macrophyllum|Amazon Basin|shrub or tree|wet tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Stenocereus griseus|(Haw.) Buxb.|Cactaceae|wfo-0000438960|Stenocereus griseus|Mexico to Guatemala, S. Caribbean to N. Venezuela|succulent shrub or tree|seasonally dry tropical|LC|8eaaec64-9ce9-4e10-a9b2-b670cff4a2b3|0|1|0|0|1|0|1|0|0|0|0
Colombia|Stenostomum acreanum|(K.Krause) Achille & Delprete|Rubiaceae|wfo-0000916476|Stenostomum acreanum|Costa Rica to S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Stephanopodium peruvianum|Poepp.|Dichapetalaceae|wfo-0001045745|Stephanopodium peruvianum|SE. Colombia to Peru|tree|wet tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Sterculia apetala|(Jacq.) H.Karst.|Malvaceae|wfo-0000491736|Sterculia apetala|Florida to S. Trop. America|tree|wet tropical|LC|92286b76-7f3e-47e0-853e-2fa50ad2df3e|0|1|0|0|0|0|0|1|1|0|1
Colombia|Sterculia colombiana|Sprague|Malvaceae|wfo-0001141158|Sterculia colombiana|Colombia to Peru|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Sterculia pruriens|(Aubl.) K.Schum.|Malvaceae|wfo-0000491748|Sterculia pruriens|Trinidad to S. Trop. America|tree|wet tropical|LC|dcf51894-7431-4112-9d66-4dd785f4b5b5|0|0|0|0|0|0|1|0|0|0|0
Colombia|Strychnos fendleri|Sprague & Sandwith|Loganiaceae|wfo-0000502728|Strychnos fendleri|Venezuelan Antilles to Venezuela|tree|seasonally dry tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Strychnos glabra|Sagot ex Progel|Loganiaceae|wfo-0001073998|Strychnos glabra|S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Strychnos jobertiana|Baill.|Loganiaceae|wfo-0000502973|Strychnos jobertiana|Colombia to S. Venezuela and Peru|climber|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Strychnos panurensis|Sprague & Sandwith|Loganiaceae|wfo-0000502842|Strychnos gubleri|Mexico (Veracruz) to S. Trop. America|liana|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Strychnos solimoesana|Krukoff|Loganiaceae|wfo-0001074070|Strychnos solimoesana|W. South America to N. & NE. Brazil|liana|wet tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Stylogyne micrantha|(Kunth) Mez|Primulaceae|wfo-0000506061|Stylogyne micrantha|W. & N. South America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Stylogyne turbacensis|(Kunth) Mez|Primulaceae|wfo-0000506123|Stylogyne turbacensis|S. Mexico to Peru|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Styrax pohlii|A. DC.|Styracaceae|wfo-0001141318|Styrax pohlii|Colombia (Meta, Vichada) to Brazil and Paraguay|tree|wet tropical|NE|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Suriana maritima|L.|Surianaceae|wfo-0000492128|Suriana maritima|SE. Kenya to Mozambique and Pacific, Florida, S. Mexico to Trop. America|shrub or tree|seasonally dry tropical|LC|87a5a0d1-afc0-4550-b17c-8cf8dca80159|0|1|0|0|0|0|1|1|0|0|0
Colombia|Swartzia arborescens|(Aubl.) Pittier|Fabaceae|wfo-0000164095|Swartzia arborescens|S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|1|1|1|0|0
Colombia|Swartzia benthamiana|Miq.|Fabaceae|wfo-0000182090|Swartzia benthamiana|Guianas to Brazil (E. Amazonas, Pará)|tree|wet tropical|LC|b8b4916f-2203-49da-9b86-b328a9997127|0|0|0|0|0|0|1|0|0|0|0
Colombia|Swartzia brachyrhachis|Harms|Fabaceae|wfo-0000164098|Swartzia brachyrachis|N. Brazil|shrub or tree|wet tropical|LC|5ac17f05-e4c7-4e50-9d1a-a1e4e060f0be|0|0|0|0|0|0|0|1|0|0|0
Colombia|Swartzia leptopetala|Benth.|Fabaceae|wfo-0000164130|Swartzia leptopetala|Colombia to Venezuela and N. Brazil|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Swartzia panamensis|Benth.|Fabaceae|wfo-0000168855|Swartzia panamensis|C. America to NW. Colombia|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Swartzia polyphylla|DC.|Fabaceae|wfo-0000164157|Swartzia polyphylla|S. Trop. America|tree|wet tropical|LC|203d736c-9b3c-4fdc-ac85-3d5d86e27cff|0|0|0|0|0|0|0|1|0|0|0
Colombia|Swartzia schomburgkii|Benth.|Fabaceae|wfo-0000164164|Swartzia schomburgkii|Colombia to Suriname and N. Brazil|tree|wet tropical|LC|af58ec35-153a-4215-8f34-1e23756fa48d|0|0|0|0|0|0|1|0|0|0|0
Colombia|Swartzia simplex|(Sw.) Spreng.|Fabaceae|wfo-0000183577|Swartzia simplex|S. Mexico to Trop. America|tree|wet tropical|LC|ab699b42-ab5a-4b63-87fb-051449f0ea8a|0|1|0|0|0|0|1|1|0|0|0
Colombia|Swietenia macrophylla|King|Meliaceae|wfo-0000505131|Swietenia macrophylla|Mexico to Bolivia and Brazil|tree|wet tropical|VU|0125809d-c284-49b6-8211-95b48eabced6|1|1|0|0|1|1|1|1|0|0|1
Colombia|Syagrus orinocensis|(Spruce) Burret|Arecaceae|wfo-0000317876|Syagrus orinocensis|S. Colombia to Brazil (NW. Amazonas)|tree|seasonally dry tropical|NE|4556cc93-dfb7-43f2-8aa2-a2b46e56c960|0|0|0|0|0|0|1|0|0|0|0
Colombia|Syagrus sancona|(Kunth) H.Karst.|Arecaceae|wfo-0000317887|Syagrus sancona|W. South America to Venezuela and NW. Brazil|tree|wet tropical|NE|""|1|1|0|0|1|0|1|0|0|1|0
Colombia|Syagrus smithii|(H.E.Moore) Glassman|Arecaceae|wfo-0000317890|Syagrus smithii|SE. Colombia to N. Peru and N. Brazil|tree|wet tropical|LC|""|0|0|0|0|1|0|1|0|0|0|0
Colombia|Symphonia globulifera|L.f.|Clusiaceae|wfo-0000438147|Symphonia globulifera|S. Mexico to Trop. America, W. Trop. Africa to Chad and Tanzania|tree|wet tropical|LC|98c25df6-f7b9-44e6-b983-f739e4f111ae|0|1|1|0|0|0|1|1|0|0|1
Colombia|Symplocos theiformis|(L.f.) Oken|Symplocaceae|wfo-0001141548|Symplocos theiformis|Colombia|shrub or tree|wet tropical|LC|""|0|0|0|0|1|0|0|1|0|0|0
Colombia|Synechanthus warscewiczianus|H.Wendl.|Arecaceae|wfo-0000318045|Synechanthus warscewiczianus|Nicaragua to W. Ecuador|shrub or tree|wet tropical|NE|0d3a34a4-f0c9-4341-bec7-a2025f1c199f|0|0|0|0|1|0|1|0|0|1|0
Colombia|Tabebuia insignis|(Miq.) Sandwith|Bignoniaceae|wfo-0000780047|Tabebuia insignis|S. Trop. America|tree|wet tropical|NT|d9c3bbde-cebf-4f24-bed3-c80d83fadb43|0|0|0|0|0|0|1|1|0|0|0
Colombia|Tabebuia rosea|(Bertol.) Bertero ex A.DC.|Bignoniaceae|wfo-0000780302|Tabebuia rosea|Mexico to Ecuador|tree|wet tropical|LC|aa3a2ecf-929b-4111-9496-47e29c4f312b|0|1|1|0|0|0|1|1|0|0|1
Colombia|Tabebuia roseoalba|(Ridl.) Sandwith|Bignoniaceae|wfo-0000780753|Tabebuia roseoalba|Peru to Brazil and Paraguay|tree|seasonally dry tropical|NT|39e345b7-a385-4402-83fb-68ff9f257dbc|0|0|0|0|0|0|1|0|0|0|0
Colombia|Tabernaemontana alba|Mill.|Apocynaceae|wfo-0000319701|Tabernaemontana alba|Mexico to Colombia, S. Florida, Cuba|shrub or tree|wet tropical|LC|ac6a7f3c-9bd8-4dfe-86fd-7c4aeeb6ae53|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tabernaemontana amygdalifolia|Jacq.|Apocynaceae|wfo-0000319712|Tabernaemontana amygdalifolia|Mexico to Trop. America|shrub or tree|seasonally dry tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tabernaemontana arborea|Rose|Apocynaceae|wfo-0000319725|Tabernaemontana arborea|S. Mexico to Colombia|shrub or tree|wet tropical|LC|fd3ffe05-553a-463f-9149-2d67798effeb|0|0|0|0|0|0|1|0|0|0|0
Colombia|Tabernaemontana cymosa|Jacq.|Apocynaceae|wfo-0000319820|Tabernaemontana cymosa|Trinidad-Tobago to S. Trop. America|tree|wet tropical|LC|0c5567e3-9d91-49bb-9c8f-931efd07ba2a|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tabernaemontana grandiflora|Jacq.|Apocynaceae|wfo-0000319881|Tabernaemontana grandiflora|Panama to S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tabernaemontana heterophylla|Vahl|Apocynaceae|wfo-0000319891|Tabernaemontana heterophylla|Costa Rica to S. Trop. America|shrub or tree|wet tropical|LC|36ed5120-e871-43f1-9396-844c0cb81839|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tabernaemontana litoralis|Kunth|Apocynaceae|wfo-0000319946|Tabernaemontana litoralis|Mexico to W. Colombia|shrub or tree|wet tropical|LC|""|0|1|0|0|0|0|0|0|0|0|0
Colombia|Tabernaemontana palustris|Markgr.|Apocynaceae|wfo-0000320036|Tabernaemontana palustris|Colombia to Venezuela, N. Brazil|shrub or tree|wet tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tabernaemontana robinsonii|(Woodson) A.O.Simões & M.E.Endress|Apocynaceae|wfo-0000916153|Tabernaemontana robinsonii|S. Nicaragua to Colombia|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tabernaemontana sananho|Ruiz & Pav.|Apocynaceae|wfo-0000320111|Tabernaemontana sananho|S. Trop. America|shrub or tree|wet tropical|LC|89bc46c0-598e-4bbc-ae60-42bf9f3e5c94|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tabernaemontana siphilitica|(L.f.) Leeuwenb.|Apocynaceae|wfo-0000320119|Tabernaemontana siphilitica|S. Trop. America|shrub or tree|wet tropical|LC|37801f0a-88df-4fcc-a6f6-7b9177ad8b26|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tabernaemontana undulata|Vahl|Apocynaceae|wfo-0000320159|Tabernaemontana undulata|Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|1|1|0|0|0
Colombia|Tabernaemontana vanheurckii|Müll.Arg.|Apocynaceae|wfo-0000320163|Tabernaemontana vanheurckii|W. South America to Brazil (Acre)|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tachigali cavipes|(Spruce ex Benth.) J.F.Macbr.|Fabaceae|wfo-0000164181|Tachigali cavipes|S. Venezuela to N. Peru|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tachigali guianensis|(Benth.) Zarucchi & Herend.|Fabaceae|wfo-0001062381|Tachigali guianensis|S. Trop. America|tree|wet tropical|NE|2c2df133-002c-4306-ab45-b6853fae5dbc|0|0|0|0|0|0|1|1|0|0|0
Colombia|Tachigali paniculata|Aubl.|Fabaceae|wfo-0000184227|Tachigali paniculata|S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tachigali ptychophysca|Spruce ex Benth.|Fabaceae|wfo-0000174291|Tachigali ptychophysca|SE. Colombia to N. Brazil|tree|wet tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Talisia cerasina|(Benth.) Radlk.|Sapindaceae|wfo-0000454982|Talisia cerasina|Costa Rica to S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tapirira guianensis|Aubl.|Anacardiaceae|wfo-0000410062|Tapirira guianensis|Mexico (Chiapas) to S. Trop. America and Trinidad|tree|wet tropical|LC|ff0d43dc-63e6-442f-a8e0-e760499b53af|0|0|0|0|0|0|1|1|0|0|0
Colombia|Tapirira obtusa|(Benth.) J.D.Mitch.|Anacardiaceae|wfo-0000409535|Tapirira obtusa|S. Trop. America|tree|wet tropical|LC|ae80b7bb-f8bd-47c4-8f4d-7e72b2edc342|0|0|0|0|0|0|1|0|0|0|0
Colombia|Tapura peruviana|K. Krause|Dichapetalaceae|wfo-0001045754|Tapura peruviana|W. South America to N. Brazil|tree|wet tropical|NE|2cd28c72-9371-4c43-b43e-99873ef38155|0|0|0|0|0|0|0|1|0|0|0
Colombia|Tara spinosa|(Molina) Britton & Rose|Fabaceae|wfo-0000183619|Tara spinosa|Cuba, Colombia to NC. Chile|shrub or tree|seasonally dry tropical|NE|29f03377-5136-45d4-a26a-08dd81ebffa2|0|1|0|0|0|0|1|1|0|0|1
Colombia|Taralea oppositifolia|Aubl.|Fabaceae|wfo-0000164207|Taralea oppositifolia|S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|1|0|0|1|0|0|0
Colombia|Tecoma stans|(L.) Juss. ex Kunth|Bignoniaceae|wfo-0000779838|Tecoma stans|Trop. & Subtrop. America|tree|wet tropical|LC|3c2d0fc2-dad6-403c-bf70-2d2b9264c14a|1|1|0|0|1|1|1|1|0|1|1
Colombia|Terminalia amazonia|(J.F.Gmel.) Exell|Combretaceae|wfo-0000406977|Terminalia amazonia|S. Mexico to S. Trop. America and Trinidad|tree|wet tropical|LC|1da07a44-08ac-47c2-ba07-df76e25ba2e1|0|0|0|0|0|0|1|1|0|0|1
Colombia|Terminalia dichotoma|G.Mey.|Combretaceae|wfo-0000408756|Terminalia dichotoma|Trinidad to S. Trop. America|tree|wet tropical|LC|87bed0cb-90ba-468f-8b13-9c77d842c281|0|0|0|0|0|0|1|0|0|0|0
Colombia|Terminalia lucida|Hoffmanns. ex Mart.|Combretaceae|wfo-0000408837|Terminalia lucida|Mexico (Chiapas) to S. Trop. America and Trinidad|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Terminalia tetraphylla|(Aubl.) Gere & Boatwr.|Melastomataceae|wfo-0001421877|Terminalia tetraphylla|Trop. America|tree|wet tropical|NE|80155c6d-7139-4a24-97ee-ccbb74284f30|0|0|0|0|0|0|1|1|0|0|0
Colombia|Ternstroemia macrocarpa|Triana & Planch.|Pentaphylacaceae|wfo-0001142148|Ternstroemia macrocarpa|Colombia|tree|wet tropical|NE|""|0|0|0|0|0|0|1|0|0|0|0
Colombia|Tessaria integrifolia|Ruiz & Pav.|Asteraceae|wfo-0000060221|Tessaria integrifolia|Costa Rica to S. Trop. America|shrub or tree|seasonally dry tropical|LC|075b6394-92f2-4de5-8c00-68a2ff61f931|0|0|0|0|0|0|0|1|0|0|0
