tree_species_uuid,name_clean
47e5efbe-f3f9-40d1-b6cf-3403376b005d,Juniperus procera
bd3bf33e-1650-4e28-9ba6-c844810b8dc7,Juniperus procera
419408fa-d607-46fe-bc8f-b5f58af92c9d,Juniperus procera
cb76aef3-c4ee-4ef9-b985-249546106b9d,Juniperus procera
d4762ad8-f3f7-4257-9484-f74b8c4e2ac1,Juniperus procera
cee43507-251f-41d6-82be-f2a84ec93d0e,Juniperus procera
285d88f2-7d96-41ff-ae1b-deb35b92abbc,Juniperus procera
82b05069-95d5-4acd-aa4e-70b653c6d93c,Juniperus procersa
5b92d754-9a8c-4ed4-ba6c-9d92a6890c86,Juniperus virginiana
903d316b-0dc4-46ba-8419-acddd1f766fb,Brassica oleracea
14ce7d22-0d83-4a2b-be4a-71354d6283b8,Brassica oleracea
5f2b4993-7958-4d23-bca2-ef4429e382aa,Brassica oleracea
711cdb71-bacf-44cb-84ba-c1cccb04ff00,Brassica oleracea
8d8c8c23-2af0-429b-99ec-fb377cc468a6,Brassica oleracea
8b0ef269-ac55-4d34-b2cd-c3f669df680b,Vitellaria paradoxa
043bce96-c549-4815-bdcf-ea4e717d8afd,Vitellaria paradoxa
eb6054f0-a920-48c7-b6d2-6d1c33b1906c,Vitellaria paradoxa
9ab97246-4b5f-44d7-a421-e5483f739e7c,Vitellaria paradoxa
58c07a0f-acbf-4b0a-98b5-2f33771839d6,Khaliphora madagascariensis
2e429f3b-dab7-4ed9-a4b9-28638a496bb7,Khaya ivorensis
a976772f-a503-4b2f-b172-b5d8dee21b5f,Khaya ivorensis
5c2d7873-d193-43a1-87bb-0b1031b79d94,Khaya anthethe
e2727ff9-6104-4d74-bd1b-fd5a14d58f67,Khaya anthotheca
ddec12a6-3a8c-4989-90f4-4943863a97e6,Khaya anthotheca
5b185083-88fc-4956-8c89-5090b2a00839,Khaya anthotheca
49bc4fbe-3c0a-418f-b2e1-50b3d27a41ec,Khaya anthotheca
30b899ec-2b41-4e9e-a16b-a82d0ca0a1cd,Khaya anthotheca
44b1917c-7306-4b70-b276-5153697edc19,Khaya anthotheca
d4b8695d-5ab0-4b66-b298-1d9b58849010,Khaya anthotheca
157cca60-a631-4e0f-bd05-40dfde4c3e14,Khaya anthotheca
787b93c8-6cbf-4089-b60e-f59f54ee0e08,Khaya anthotheca
b5da2cd8-b983-40fd-951d-cce35198919e,Khaya anthotheca
16462a75-30c5-4999-ba25-279372a0dea1,Khaya anthotheca
ce6b4e7c-6ecb-4ef6-bb43-50ee0b4ea6f3,Khaya anthotheca
78a25eb3-65b8-480f-8925-a0945edb5975,Khaya anthotheca
a9575814-1536-471f-b2a9-107991ac80c5,Khaya anthotheca
0b39d623-6244-44ee-9b10-654889aac815,Khaya anthotheca
8ddbdd4c-5e46-4199-b215-2ef2c5139f20,Khaya anthotheca
a1477f5c-0eed-4cf2-883a-23b4a606429b,Khaya anthotheca
6360b3bf-1a86-4fd0-aedd-a46618f5baa0,Khaya anthotheca
7f664fcf-2f1d-42e9-9049-c76ae048bca7,Khaya anthotheca
65124cc8-2ed8-48e7-b1c9-5fe2df81c040,Khaya anthotheca
66f71c68-b9b6-4b4a-8305-ef70c434a705,Khaya anthotheca
e7ebecdd-b2ee-4915-b007-040d6861b310,Khaya anthotheca
722598db-e877-428f-bcbc-0514768bbd6a,Khaya anthotheca
05bc8bd3-1c1f-45c9-b5fb-466a3fb9df9f,Khaya anthotheca
43c6f398-19bc-4b4c-9717-fa11bb9d5b7b,Khaya anthotheca
3af8c206-d42a-441a-9e6d-bffff27766f1,Khaya gradifolia
da17db27-e1ea-4067-988d-547e0e0b513d,Khaya gradifolia
8c5ca288-805c-4b2f-a11b-ef9982d59f17,Khaya gradifolia
99148b1c-a9f6-4c28-b9ba-e950ee42a43d,Khaya gradifolia
09d52c17-0469-48ee-b4aa-4fee216861ad,Khaya gradifolia
4e4679bc-1480-4c7a-b508-f3a1a5bded96,Khaya gradifolia
5b765691-1b87-4214-94d2-b3f8c3e19d19,Khaya gradifolia
f06d662d-3a23-4293-a044-68d69eb02f52,Khaya gradifolia
a9dbf9b3-4ad8-4a3a-849f-789715014d91,Khaya grandifolia
3cb60970-4b29-41a5-b66b-dc8c7e2989f4,Khaya grandifolia
06e8694e-d5d1-4e5a-a8ce-80cd0b5c857c,Khaya grandifolia
0ec937e9-31d9-46b3-965d-ae22c3f304e8,Khaya grandifolia
f2a9660a-2d3f-4101-91dd-1c7f8a2749b8,Khaya grandifolia
97dae925-ebb1-49ee-b090-162842364f80,Khaya grandifolia
3ef34c62-1dbd-4806-b123-072fcab82623,Khaya grandifolia
aafbb706-de5e-4bc5-be07-7deb52147e1f,Khaya grandifolia
03e3814f-a72c-4cc9-acdb-2d5ae25f9d9e,Khaya grandifolia
50e4931f-cbaa-4561-8c90-7f306aa7ed0c,Khaya grandifolia
6d4dec5c-57a2-464d-8d48-ad994e025409,Khaya grandifolia
e87320c9-652e-477a-9273-3ce3482367a2,Khaya grandifolia
e1ea0fc7-d8bc-412c-baf2-c920b8673f8a,Khaya grandifolia
9b69386c-d420-4883-b398-46cc58cce1bd,Khaya grandifolia
06c652aa-8fc1-42dc-9dde-99b6f7891ef5,Khaya grandifoliola
ede23f93-0421-4b33-9c90-9c398ece6577,Khaya grandifoliola
ae9ff2ee-356b-4394-bd9f-36ac67358b4e,Khaya grandifoliola
db924fc1-c34b-4b1e-8ec6-f58741a163ff,Khaya grandifoliola
cb04ba4f-5f74-4d92-ae9c-a096d19c4c0b,Khaya grandifoliola
9fb9ff75-1387-459e-a7e8-33ecffbdbdff,Khaya grandifoliola
7cc63e7f-47e2-49fb-9e85-fe36bb3d7b76,Khaya grandifoliola
2fac77f6-4d4d-4981-af5f-bf1bc3897edc,Khaya grandifoliola
4fc93ad5-99d0-4703-966c-0ee956ff25c2,Khaya grandifoliola
ab63a8cc-8f02-41b9-84d1-2913af675ee3,Khaya grandifoliola
c4c58cb5-a8df-41ef-895b-bfc1eee172f0,Khaya grandifoliola
a4f57cbb-1f51-443f-9a79-86e20bcbdc03,Khaya grandifoliola
1ac4c2b6-70e1-4037-b57a-0fcda9412036,Khaya grandifoliola
c1c6543a-634d-4309-ab1b-60e4fd983142,Khaya ivorensis
722d2498-1f11-4045-aad7-0a97ab881ff8,Khaya ivorensis
23ae6be6-b3e7-4f96-81a2-3091b8910115,Khaya ivorensis
b7c7bdd2-8fd7-4634-9c0c-173355322a1f,Khaya ivorensis
dd669855-2df8-450b-8990-d8e254d4a628,Khaya ivorensis
9e337374-8291-41c6-959c-bb1dfe6c231a,Khaya ivorensis
e61a6172-2ac9-46e0-81a8-331428b46d11,Khaya ivorensis
d0b8a255-8e80-4878-b294-414d129d144c,Khaya ivorensis
9c3e30a6-cc20-4afd-8059-7c0dbc09904a,Khaya ivorensis
cf65286d-4a9c-419d-89a1-d4afa08c1db1,Khaya ivorensis
c9894fed-dca1-4208-a6df-c81906f25dee,Khaya ivorensis
7eebf65e-3e93-4bb1-af75-a80ec61ab60c,Khaya nyasica
23caa873-d6ab-44fd-a23c-78946456fe59,Khaya senegalensis
74a15e64-59ee-4e71-9178-b8fc35b887ab,Khaya senegalensis
7f6fb998-756a-4681-9b08-aac8ff44b8a8,Khaya senegalensis
470c56cb-1aab-4f61-a555-57c23ab66593,Khaya senegalensis
7023ac6f-44b2-4210-a53b-74d545197d70,Khaya senegalensis
25168054-001a-440f-a431-d545767d5a71,Khaya senegalensis
2e0fc3be-36e7-4740-953f-6880e40728b4,Khaya senegalensis
fecaf3b2-7047-4f91-97de-f1c401bd5077,Khaya senegalensis
0ed235f6-441e-4803-befa-992225e56df5,Khaya senegalensis
356f271c-d0ae-4110-9624-b41b4441cfd5,Khaya senegalensis
0e833c99-9ddf-4d99-88d5-92c2e6ace1d0,Khaya senegalensis
edc4ae1b-72d9-42ed-b8e7-11022e4172ab,Khaya senegalensis
97db2edc-ba43-47cd-aab3-939ac9853f03,Khaya senegalensis
b9774793-0cff-4380-8b98-9c5633976d14,Khaya senegalensis
df5a4b77-11d7-4cc0-b934-501d5f7bdaed,Khaya senegalensis
639f7223-764c-4ead-81f9-c6d688470c7f,Khaya senegalensis
806862d5-fa91-4723-b7b6-c3b6f1560c81,Khaya senegalensis
c4eee0ff-3998-4c46-b7b5-beb0673740e7,Khaya senegalensis
8c7d0ba2-07ae-477d-883d-5354bef6c18c,Khaya senegalensis
22d210d9-7179-40e7-ab72-73488222f1a9,Khaya senegalensis
f17e9d0a-c5f0-48f0-af51-4ac95b679399,Khaya senegalensis
3232aea0-13fe-4505-b852-b9b7ace6ad64,Khaya senegalensis
5002b37a-f7ff-44e8-a1cc-0f4c06ca4c07,Khaya senegalensis
5ed1de55-7e66-4314-b6d5-5a7c0dde7544,Khaya senegalensis
d3ab8589-a398-487b-b01a-a059abf5d20e,Khaya senegalensis
cb372e4a-219c-47c3-b1b3-b29ce7442c62,Khaya senegalensis
276843e8-7544-4b04-bc5b-133c8cac40cf,Khaya senegalensis
716c75f5-97cb-4944-a475-8032d71a34f1,Khaya senegalensis
3666913c-bdb5-4fab-9fba-59726dcdbd29,Khaya senegalensis
88b5b67c-5d69-4233-ae63-61e5397aafc0,Khaya senegalensis
14c37a56-efa5-4857-828d-912625584284,Khaya senegalensis
194f8bc2-12c6-43c2-8952-25be15883a20,Khaya senegalensis
6792ed40-6122-4e3a-8cd0-1f47312a6b2f,Khaya
7b66aac1-0321-48e2-a848-a4194f65ba14,Khaya ivorensis
8ceb93cf-071b-4081-af27-ccf7c9c09628,Kigelia
429bb555-f6f3-45c8-958c-727d7fbf3120,Kigelia africana
835128a6-3095-4afb-8f0a-140cb24eff8c,Kigelia africana
997d3afb-4197-4c21-aebb-eaef5c52f769,Kigelia africana
c1cc4501-9e15-4bf2-87fa-896f54d91764,Kigelia africana
21efbb27-ffe6-48b2-846c-e25debb9a636,Kigelia africana
9e7dac33-1ffe-42e8-bea9-ba832123e6e4,Kigelia africana
50817435-96ac-4853-a77b-1e0b2db5e6b5,Kigelia africana
ce1985be-83b4-47b4-adce-90c19a94f136,Kigelia africana
b3dc4c72-4739-46ce-b763-549c08f28083,Kigelia africana
5baa5f0c-f674-4f9d-a34c-b9ffed40f843,Kigelia africana
012d0f8e-1b78-4afd-9341-a272ef84383c,Kigelia africana
2b6e5bd4-ed84-4122-8acc-03e2189cd640,Kigelia africana
4b075f32-0d07-489e-a40b-3507984ede31,Kigelia africana
5095233c-0a4e-46b5-a0c2-c47f4b5d8215,Laguncularia racemosa
31b69c6a-33f3-4ce0-8abc-423bc50a8d25,Lanne acida
2dd6e3c5-2bcd-476e-b969-f09bdcc28560,Lanne acida
61937292-73e6-4c2f-ab49-437cb82df7b6,Lanne acida
f9fc3904-80dd-4b64-a109-4dbd6009b461,Lanne acida
882cf3c9-0645-4ec9-b7a0-627af77f1659,Lanne acida
4adcca2e-bedd-424d-8e6a-6a218a59a7c5,Lanne acida
41c9b43c-49db-437a-87bd-b043ea87b515,Lanne acida
3b4b449d-9b9f-40c1-946d-f93dad066236,Lanne acida
17f8f152-760d-4dd0-a620-4d151f5d5738,Lannea microcarpa
04089d7a-8145-48f3-b464-33960993d318,Lannea microcarpa
61525047-edc0-44cd-9661-621368a7620b,Lannea microcarpa
9cc44206-ed35-4569-8429-5fb0c2b762e8,Lannea microcarpa
a16ac82f-cd10-4793-9333-857cfc6ecc3d,Lannea microcarpa
ef7bb300-aa36-445d-8ae3-0845e457aca0,Lannea microcarpa
4170360e-6d65-4c02-b2b8-dae6a6350eb2,Lannea microcarpa
e17307bd-9189-4501-b8c1-788d80726ef8,Le ha
900c1c5b-73bb-40b4-b572-0ef6573596de,Le ma
6f17d43f-80a3-40cd-b616-9b6086e3127e,Sorghum
9f77f431-0497-479e-8d0d-f52da9ce723f,Leucaena leucocephala
f0fc22f3-efbf-43fb-8131-249bf8a655c7,Leucaena leucocephala
aefc63be-afb8-4a11-be47-c162dcef0e9a,Leucaena leucocephala
6b76a1d4-a5bc-445f-9851-b20578020801,Lecaniodiscus cupanioides
7d08c8a6-9846-4218-ab3c-44aa16e40d67,Lecaniodiscus cupanioides
b158bff3-67fd-4623-8f53-51770d96fed7,Citrus limon
2261c373-6984-4ed9-9dcb-72f0fe0bc003,Citrus limon
45bc4346-3a8d-425f-a570-b50050633937,Citrus limon
65c6a083-9600-4f47-934d-27b2082edc0a,Citrus limon
c2f50568-f099-457d-a2ce-456a994b3603,Citrus limon
ae79a410-50e9-4b1b-913a-53cba44cb02c,Citrus limon
2d57932f-8bfc-450f-a1f5-fecd8138b9b4,Amaranth
2b0d4b5f-3c31-4c68-8986-8df9586e77d5,Amaranth
d9c3e22c-20ab-4eca-aa83-3129e5e83241,Amaranth
8502391b-8ab5-44a7-a349-5eadfbbd798a,Amaranth
9576ab51-e08f-4d1c-94ee-692ad1ba362c,Amaranth
b3332035-aae5-457d-b9a0-874f9a377347,Amaranth
52b735a9-33ff-438a-9197-c792cc279df1,Amaranth
37295bce-1240-44f9-9451-0ce9e105c050,Amaranth
5f2128b3-1de1-49f9-a1b5-4eb943802dc8,Amaranth
259fd5b4-c3b3-4b9b-8e3a-7d1a3a635d51,Amaranth
82f13b8e-27f1-4a77-a479-a0614aa5ae0b,Amaranth
b3b0dfc4-282b-4ef3-a79e-7607edbab2f0,Amaranth
08e9bdc8-1317-446b-b5d1-f955f82fb162,Amaranth
f7158cc7-fa48-499a-9cfa-9314f471503f,Amaranth
1c5c58cd-2ed7-495e-abc3-8b546f357655,Amaranth
3e16be1a-3c84-4072-be4e-ebfb0c4639f5,Amaranth
9ebc854b-2528-4a23-acd7-b1e62a10cc1a,Amaranth
34f75a33-d575-4cf5-98d0-de684d26ee1b,Amaranth
e3ffe153-feb9-4d76-ab90-37ddba25991b,Amaranth
dd191f92-2514-4284-80b9-a3a0b048dfd1,Amaranth
e93e1be2-0816-4ffe-b75b-50fdd04d70e3,Amaranth
1125ec43-bc8d-492d-8f21-d5f1e6adf4e5,Amaranth
009ded1d-63ec-4764-a231-a1f7816bf110,Amaranth
5de56701-c590-40d0-82f7-62da73b8b74f,Leucaena
381b162f-48b2-42d7-973d-3f31bd2fbd6e,Leucaena
1181fffc-06f9-4fad-9fde-8b06a0b2da46,Leucaena
05f7804e-8a49-4d71-81f2-446014e32af7,Leucaena
95f3c6d9-757f-49f0-9c11-f1ca8c3427ca,Leucaena diversifolia
dbc8f6bb-8492-4e51-9450-4e2bfe2f9179,Leucaena leucocephala
b47c1c9e-1cc5-46ad-be8b-fa6086a136d8,Leucaena leucocephala
a264d019-55e5-45ef-bb12-4541f9b6f37b,Leucaena leucocephala
627fed20-8593-44d8-92d9-782468f48452,Leucaena leucocephala
4d7e61af-256f-4943-a23f-e7dfa2145388,Leucaena leucocephala
a410cbb9-8f28-4f64-8864-3c139d18535a,Leucaena leucocephala
ca58ed32-924d-4faf-a3ef-396f230422dd,Leucaena leucocephala
477d0363-bb32-4c8a-84c2-4f521e1e81aa,Leucaena leucocephala
d82aed4b-d0ac-4845-b6b8-91fd69f86773,Leucaena leucocephala
9b9346f0-eacb-47e5-af1f-75dec8266e85,Leucaena leucocephala
c05b5c40-b7a2-43c8-9d3e-705675f166c5,Leucaena leucocephala
349e4d74-4f54-4794-a303-3e4579e47b31,Leucaena leucocephala
98d81344-3357-4d82-8091-56943f60af27,Leucaena leucocephala
8ac5dc89-2483-4a7f-b3c5-488000412229,Leucaena leucocephala
1ed22ba8-a853-4536-b526-12fa8138a2a4,Leucaena leucocephala
0c27d519-0b6c-496e-b261-d36911a584d2,Leucaena leucocephala
68f20658-928d-409b-b90a-b3d7a0e099dd,Leucaena leucocephala
e33d9ac8-9738-456d-8b6d-e78685e2791f,Leucaena leucocephala
bdf6db38-1a33-4441-9fa6-4a11e6c6352f,Leucaena leucocephala
4effb692-72eb-409d-b518-85bad9ef1069,Leucaena leucocephala
25dc8192-29d9-4360-bcce-eaad0bc1f7ac,Leucaena leucocephala
0dc0a21d-438c-4d2a-8ee1-6e8ea8168dd9,Leucaena leucocephala
da605a26-dbb0-4dd2-b30f-bcd219efa278,Leucaena leucocephala
1763782f-a2ad-478c-9ec0-58f9e80fde8f,Leucaena leucocephala
a0603cb0-e3f9-4906-9fe7-636c44fc5447,Leucaena leucocephala
4896ed2e-09c4-4c92-9d70-77f22f681f74,Leucaena leucocephala
1beb5de8-bf10-4ebf-98ce-4948e715def7,Leucaena leucocephala
f62fc658-19f2-4bab-93d9-410d16d1dcaa,Leucaena leucocephala
8b0e4348-989b-481c-890b-fd0650a21d3e,Leucaena leucocephala
73da91e1-f341-4cdd-bfb8-96071586e6aa,Leucaena leucocephala
3f3795ce-a877-460c-8559-1fae7feca006,Leucaena leucocephala
daf4a300-a799-460f-bd16-95f3ef5bdd49,Leucaena leucocephala
85387d46-4eff-4edb-8234-2bee38d839ed,Leucaena leucocephala
10dfd65c-4bcb-4a23-a3e5-e94df80521a0,Leucaena leucocephala
7f3c9244-1f13-4264-83b5-23b4402a4a88,Leucaena leucocephala
7ec40553-d30d-4b68-bf2e-45c5e80d70fd,Leucaena leucocephala
1e006f45-7d97-4448-8b09-2328605548c9,Leucaena leucocephala
4a431273-4147-4161-919b-9544def06095,Leucaena leucocephala
88b256b8-f107-4cd0-bdfb-0bfcc8cf9a46,Leucaena leucocephala
76bc9af7-ada3-4098-8f8c-7409500fec73,Leucaena leucocephala
c49b20da-768e-4226-8677-115dfbd7c1cf,Leucaena leucocephala
95388633-453a-4ea8-9196-7b6fb90078b6,Leucaena leucocephala
408fb556-1b49-4f25-b2c3-32632a15ca7c,Leucaena leucocephala
491c7fef-6395-4661-b073-e54ba9ef2f0f,Leucaena leucocephala
a90c98a5-4734-4426-9321-b9a9823d3833,Leucaena leucocephala
f4dc92eb-d443-4f65-b244-a5b2289b56a4,Leucaena leucocephala
f474bece-e466-4519-ae19-6b73755e16c6,Leucaena leucocephala
8be77e86-443a-4c43-8f45-9e74f6fad27a,Leucaena leucocephala
47b4e913-1d1e-479a-8b14-4c9410046dea,Leucaena leucocephala
bcd4c942-9bbb-4513-8c52-9ccbbc6a2978,Leucaena leucocephala
dc7aa064-60b3-44c0-82e3-038eeabfcbca,Leucaena leucocephala
fb28e19a-19b2-4f07-baa9-1676b7f31348,Leucaena leucocephala
cb310628-7314-4c5e-851d-bbf23373379f,Leucaena leucocephala
f5e2bafd-b6c2-4585-8cb7-e58fde0ea28d,Citrus limon
2b78a76e-1a06-41a5-9c88-54e095a7230e,Citrus limon
a19b94e4-3498-464f-95cd-e48dba7486fb,NA
e30605b4-b498-43a6-8f92-01927c804095,Local grasses
52efaf3c-da36-48ef-b319-0fc996ef24fe,Lonchocarpus capassa
7d7d86ef-c028-49c5-9d8c-b34c73b1f97a,Lonchocarpus sericeus
de654c05-6742-40be-87ce-747e495aaf13,Lonchocarpus sericeus
fe4c0979-9584-4bc2-aff1-32a24931a92e,Lonchocarpus sericeus
7ad59b91-131d-4e51-bff0-0809de4d1fae,Lonchocarpus sericeus
7a763a23-c843-42a0-8378-7f51dd02fee3,Lophira lanceolata
05b6e2af-910e-4dec-a5bf-af9f2c52cb59,Leucaena leucocephala
1402e0ae-1396-45ad-b53a-2ed1e26e5495,Leucaena
bc2b94b4-7ac6-4d42-98d2-66afe1fa8156,Leucaena
a86b2798-31d5-4a35-b641-95db57c6f24a,Leucaena leucocephala
5bc2d19b-d33b-45b1-8862-cca4a7138059,Acacia angustissima
8553a696-6020-4dc3-9bc0-cf4d53e7cb29,Leucaena leucocephala
fd440a8b-9049-4aba-ac04-75ae7325300b,Leucaena leucocephala
70b9617a-3c59-4ec8-bd97-439ed3717c90,Leucaena
f9f649e0-fbd5-49b9-bd71-aebbe96f71ab,Medicago sativa
f472e924-f3d2-4de9-aae0-aa7c15b8e6dc,Macadamia
b8764dee-7e5f-4aeb-89ed-95f1a8f66650,Macadamia
a6881132-3480-418e-9595-6859b6b16af9,Macadamia
3b32d728-25fc-4318-ab52-32d7d68ce545,Macadamia integrifolia
0497f450-006e-40ad-ac1c-d55e4f535652,Macadamia integrifolia
9b60e30b-ab3b-4e22-a76a-9c000ec15362,Macaranga kilimandscharica
c9991756-5f55-4539-b093-2fa20be9981a,Macaranga
30a9ffa6-a8e3-4155-9c1c-f9abdce7a037,Maesopsis eminii
ad67eacd-9c32-48a2-be34-4696d4cb3c3e,Maesopsis eminii
59b7403b-9df0-49e7-a262-6de634cfa2af,Maesopsis eminii
79870ad7-7572-4efb-92ac-e7940e4c68b7,Maesopsis eminii
17806ae6-587d-4200-9613-17ab9c0f07fe,Maesopsis eminii
87ae75d3-e17b-4040-926c-525ff338c569,Maesopsis eminii
afe85cd0-25d7-4f68-9d2d-9043162bf044,Maesopsis
a84413c7-35b1-47c8-a0fb-5eb3f9e46235,Maesopsis
3eb4ba01-414f-4f21-86fd-9f089af444fd,Maesopsis
c5d92343-1569-4c90-ba54-97d988641e4c,Maesopsis
faea0bd7-c6b4-42b7-8d20-9cd8969fdcbb,Maesopsis
8556ace8-f1bc-4b07-ab02-c50282109c77,Maesopsis
40316895-07dc-470e-aaaa-213666137b1c,Maesopsis
5a7edf35-78e6-46a0-bbaf-84ce2fe36f88,Maesopsis
c0351f1c-7dfe-4ecf-9215-3923976ecd8c,Maesopsis
73a00fc9-7fb4-41dc-b23c-b707c509771e,Maesopsis
5bc95a02-f8e2-491e-8d82-e5ba855d82ab,Maesopsis
1f79b497-fc90-42ef-8473-73b9a281dd70,Maesopsis
c31b61b5-4e5b-4002-aa6c-63562dfeb2f3,Maesopsis
6975f6d5-3240-4b87-9f19-0d169de4f65a,Maesopsis
7f4cba74-8eee-41b2-8047-defa7b2a4417,Maesopsis
d9bc3ece-d9b6-4f1d-a227-e179b81bfe1e,Maesopsis eminii
0db3e7dd-9103-436b-a7dd-e156ef534d92,Maesopsis eminii
fc388e37-0739-4905-91bd-b45a6ab8e89f,Maesopsis eminii
a9b0c9d8-b74f-49cb-9af2-77498442359e,Maesopsis eminii
0c2aeb73-31cc-4e6a-98f5-5b6fde367e05,Maesopsis eminii
1f2f27d6-89ff-4418-8b91-225f5b48cb48,Maesopsis eminii
9152db3f-92b5-408a-8702-86d8685ec4c0,Maesopsis eminii
266de252-e98b-48e5-862a-5ef00335eb64,Maesopsis eminii
5ebd5b8f-3612-464c-b619-d4cc0bead391,Maesopsis eminii
be02a69f-c40b-4a66-97f2-6cd2076fe237,Maesopsis eminii
292979cb-7041-4bdd-8205-20e7917987fb,Maesopsis eminii
1940988c-7f13-4c64-80a1-d1f8fde1fc19,Maesopsis eminii
e2e7de1a-3ef1-4399-8eb1-954929a6daf7,Maesopsis eminii
191a4b03-ba9b-46ba-aecd-9dd327fa073e,Maesopsis eminii
7afff386-78c4-4bb4-bce5-9f4437c8ff30,Maesopsis eminii
143c6317-3295-4f59-91bd-dbff49b825c7,Maesopsis eminii
e7f3c3f1-c3ed-4875-9f1b-227f9f5bf1e4,Maesopsis eminii
c652eef4-40ea-4fa0-9874-ada6c59d2234,Maesopsis eminii
023d931e-3ad5-4e44-815d-bc12512c754d,Maesopsis eminii
4759b5fd-80a4-4464-925e-1f82405a9c7a,Maesopsis eminii
5315f6d3-f6bc-4916-be84-745685b6e549,Maesopsis eminii
b15911ac-5ba0-431e-93e5-e9e4b36118d9,Maesopsis eminii
65481174-bb30-4dfa-8117-5e4101be364d,Maesopsis eminii
4e451f7a-1f67-452d-8a6e-ce8cab11b4a5,Maesopsis eminii
66448625-35a7-4500-9937-8545f06f2869,Maesopsis eminii
3cb5d7e7-be7b-46ea-b962-760d93d8b76c,Maesopsis eminii
662abdd2-2ac9-4c96-93c2-f6e0ca9bba02,Maesopsis eminii
59d2726f-fbd3-4778-b77d-98fc96b45309,Maesopsis eminii
ac181304-6f4b-457c-b3bc-8350176bf221,Maesopsis eminii
6ae89156-94ae-42a2-8f75-1f037ca9b118,Maesopsis eminii
a1886b9f-a9d9-49c5-8110-0fea07743a4f,Maesopsis eminii
f61bcfe5-01a7-45ee-8c5e-8cfa63be8bf0,Maesopsis eminii
a004bde2-7a84-43e1-b0cc-62a0233df65c,Maesopsis eminii
55707c81-9f67-4f3c-a930-736180013d89,Maesopsis eminii
6b1ef4ad-9b16-48a2-a0da-6a85a08df78b,Maesopsis eminii
0402263b-b159-4629-970a-15bd5e342a71,Maesopsis eminii
a16b2380-2b4d-4d6f-9445-60e1c67e10d5,Maesopsis eminii
380f3706-94ba-45bf-8cb3-ef51b83f00c6,Maesopsis eminii
a676aa95-6b55-49d5-ab84-ffcc3fce8a45,Maesopsis eminii
5ddd1c10-616a-41cf-acc3-53c4f1e4f3b7,Maesopsis eminii
6fb55def-e592-4921-ad9c-403f6076439a,Maesopsis eminii
d0d8ac8b-ba5d-4085-8ad6-bc3434d48a80,Maesopsis eminii
734fa97d-422c-4c56-9558-c84aa0422145,Maesopsis eminii
632063e2-70a1-4081-8ddb-a43c5147aff5,Maesopsis eminii
9fb46aaf-646f-4053-b37e-bd2b77f6cae7,Maesopsis eminii
79660993-4ec7-437d-ac1e-ab39669d4ed4,Maesopsis eminii
7abab4d0-0ead-4b5a-8ab7-f45f1bbb8a87,Maesopsis eminii
4d821710-3927-465c-9584-9442f2b63fcd,Maesopsis eminii
e7cace8c-4d96-4a35-9cde-d668f78b7f0f,Maesopsis eminii
9f80d6c2-f3f0-434e-9858-2bd41fc425e1,Maesopsis eminii
f9e48b56-00ce-413d-bde8-8d68f50628b7,Maesopsis eminii
bebbcb68-3626-442e-98b3-ee3f155c05c6,Maesopsis eminii
8b2a6a67-007f-4310-a495-ce2f0a834eb3,Maesopsis eminii
60d3a0f3-a788-40fe-bc27-0420c3b449d7,Maesopsis eminii
74391104-e9b9-4501-b944-ba4144bd57cb,Maesopsis eminii
ef0a1203-15c3-4afc-94e6-be09f191e445,Maesopsis eminii
70d1e1f5-7a86-40c1-bf5f-191b0d1a9d6f,Maesopsis eminii
653e84f6-63ee-4ef0-8d30-4e2bfca871cc,Maesopsis eminii
19a767a8-2798-4754-b1de-9205d830091e,Maesopsis eminii
8b78369b-ac34-439f-89b2-114bb7622f47,Maesopsis eminii
75cad7a6-0ccb-4146-9ed0-dc64a831f9b3,Maesopsis eminii
246c7d6c-c44f-4f76-955e-41cfab66a69f,Maesopsis eminii
6a082718-ed27-44b3-90a7-54266f43a5cd,Maesopsis eminii
4af58949-f24d-4ae8-81d2-b7a675c050bb,Maesopsis eminii
dbf0e807-b02a-42dd-be5d-089cc765e188,Maesopsis eminii
5ee9418c-ef6e-4c94-a6fd-46b44a51d4e7,Maesopsis eminii
db0eac59-fba9-414f-9520-4b72b99a17ed,Maesopsis eminii
48f09bd3-bd35-406c-8fcf-b832668d9da9,Maesopsis eminii
e19a7151-edff-477a-9b67-7b52400a77bd,Maesopsis eminii
87585ba1-deb1-4b18-9a6d-a2778cf0d451,Maesopsis eminii
44a71321-fd01-43c9-93dc-670c5333a1b5,Maesopsis eminii
6e1f2c41-84f2-439a-a785-2c80e4151994,Maesopsis eminii
ab693852-5a60-4832-9c7a-da0831ccd496,Maesopsis eminii
f82b5a40-308d-4361-8cae-6176c5129647,Khaya
80b01dbf-6f24-4c50-9a3b-68e76b4b9cc9,Khaya
8fc6c535-3aab-4329-baf7-a99d3f199e0c,Khaya
cdc19661-a87e-4178-b21d-ff53984fe759,Khaya
21bb9b94-48b8-4e48-9a78-7901177c64d8,Khaya
af3d861a-6090-4be0-9c11-1cb67d07931d,Khaya
38bf6d12-0e27-4789-8992-547f6b6c0f28,Khaya
1a7299d1-0261-49f1-a7f5-606e39872de0,Khaya senegalensis
7ae553e8-310f-4d10-857c-7259d429410a,Swietenia macrophylla
ef81897f-3bfe-4ef7-8302-723d33854839,Swietenia macrophylla
