"organisation_name","organisation_uuid","project_name","project_uuid","framework","site_name","country_code","site_report_due_date","tree_species_uuid","tree_species_name","amount","collection"
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Maluwe & Teelemakura 2022 & 2023,GH,"2023-07-30","45eb8dec-0ad6-444d-9067-11b09ac81d8b",Anacardium occidentale,20500,tree-planted
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Banda Ahenkro Area 2023,GH,"2023-07-31",a9575814-1536-471f-b2a9-107991ac80c5,Khaya anthotheca,10000,tree-planted
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Banda Ahenkro Area 2023,GH,"2023-07-31","75e1be50-4587-4187-a9c2-c8a1361883e9",Terminalia ivorensis,10000,tree-planted
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Banda Ahenkro Area 2023,GH,"2023-07-31","8f15e8df-91ae-473f-ad14-dfa7262fd47e",Terminalia superba,12000,tree-planted
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Banda Ahenkro Area 2023,GH,"2023-07-31",da0d9f6d-a522-48eb-b909-e1bc2561600b,Anacardium occidentale,5000,tree-planted
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Maluwe & Teelemakura 2022 & 2023,GH,"2024-07-30","6a3349eb-d16a-48cd-95e8-3b1f028becc5",Senna siamea,20000,tree-planted
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Banda Ahenkro Area 2023,GH,"2024-07-30","48c90333-a6a2-4de9-a082-da4209daac31",Khaya anthotheca,20000,tree-planted
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Banda Ahenkro Area 2023,GH,"2024-07-30","7c0cbdcf-2663-46c3-8f03-4ea20f5e97dc",Terminalia superba,35000,tree-planted
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Banda Ahenkro Area 2023,GH,"2024-07-30",b873a46d-f08d-4af8-92b5-0b1fbfce8621,Terminalia ivorensis,25000,tree-planted
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Banda Ahenkro Area 2023,GH,"2024-07-30",cc5a6d7d-8e53-4ed2-9a6e-db423a9eb129,Mangifera indica,1500,non-tree
Sustainable Agroforestry Initiative,"15c2e984-d395-11ed-8014-0682e69bfbec","Restoration of Black Volta Basin Landscape for Energy, Income and Environment - SAFI","719bc145-df07-412f-a93a-3cf360ea6ed9",terrafund,Banda Ahenkro Area 2023,GH,"2024-07-30","85b7bb86-cff3-4db8-9daa-401677a458a5",Citrus,500,non-tree
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2022-09-30",e110913a-0423-485d-a739-42df45f6c8c2,	Eucalyptus globules seedlings,23600,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2022-09-30",f7643d05-5f96-450b-b4be-e2051dc9c9e4,	Rhamnus prinoides ,9404,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2022-09-30","8e1e74dd-16be-4bd3-b15f-1679af136f39",	Rhamnus prinoides ,9404,non-tree
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","451a4004-4bea-42f7-95d3-ac6ea4b0ef0f",	Avocado seedlings,1400,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","3d0d73f9-98d2-4bb1-b8c2-a78a68444c1b",	Azadirachta indica ,3100,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","057f7317-8477-4ca6-a319-82005e4a1eec",	Acasia saligina ,6210,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","2ffca1ca-f270-4331-97bc-b8775f8b2982",	Calpurnia aurea,1740,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","3ecad992-8f88-4dc2-93f8-8db272cfcd6f",	Coffea arabica,10030,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30",a541deec-c080-4ee6-b67e-afd545e04cf6,	Cordia africana,2100,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","448531d2-eb52-4d01-808e-9d1bdf5245e1",	Eucalyptus saligna,53700,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","435ee703-8c51-4b3a-bd21-724c6a584255",	Grewia ferruginea,1850,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30",d512b32b-9769-44bf-a548-b9a6607a6c43,	Grevillea robusta,15450,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30",c35a3bbc-feca-4c2a-8346-6776af04076b,	Juniperus  procera,18300,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","23e5220a-0680-4dd4-86fd-9571af574150",	Millettia ferruginea,6600,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","3dd5b1ab-cff7-448d-893a-e7e0d9bade56",	Mimuspos Kummel,1650,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30",b48431f9-a6d6-4ecb-a36b-57c8b0d43d18,	Moringa oleifera,2500,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30",da8b66e6-5739-4169-866b-ddfdc8409ead,	Olea africana,2500,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","6c1f9c9c-3c2b-4736-ad94-e6d218701198",	Steganotaenia araliacea,1650,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","068a932c-fe65-484d-9220-ad778e216c46",	Steganotaenia araliacea,1650,non-tree
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","1b1b4f48-15e0-4636-8f92-9d952a5123e9",	Grewia ferruginea,1850,non-tree
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2022-09-30","8005694e-5bff-4fc4-a890-d6b0800e6ecb",	Calpurnia aurea ,1740,non-tree
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2023-07-30","82458ec7-5832-4245-ab0c-284df64200be",Eucalyptus globules ,4000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2023-07-30",e8c30764-3d6d-406c-bff1-4d74d967e1c4,Eucalyptus saligna,32000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2023-07-30","0ea3eb6a-e38d-4310-a3f5-a6dc4bd6a7a4",Pinus patula,2000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2023-07-30",ec1cda84-3310-45a6-ac68-b2af013baa76,Millitia ferruginol,3000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2023-07-30","4977b25e-4bb1-4c6b-b358-0447f93ff221",Gravilia robusta,7000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2023-07-30",f8250900-79eb-47fc-bd98-80a23f1d14ad,Cordial africana ,6000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2023-07-30","08c5777b-dac6-4947-bc24-f87ca058fb11",Mimuspos Kummel,600,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2023-07-30",f5e13f0e-d030-4a58-8738-e47a6be66beb,Croton macrostachyus,400,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2024-02-01","0db0ab9b-00c9-4c64-86b6-1cf6d5ac5a99",Olea europea,12800,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2024-02-01","268edcd5-4abb-4432-820f-7a377babe8b4",Eucalyptus globules,92554,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2024-02-01","285d88f2-7d96-41ff-ae1b-deb35b92abbc",Juniperus Procera,17100,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2024-02-01","3ade7e8c-9695-4bbe-a0ab-1a366d7766e1",Podocarpus falcatus,22311,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2024-02-01","003b2737-c555-4a0e-9c0f-84382457bc92",Croton Macrostachyus,5432,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2024-02-01",d5a484cc-7d25-451f-b431-34e0d81c8db0,Cupressus luistanica,22640,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2024-02-01",b1c33d64-9f26-48ca-8ba7-238e862a08b1,Decurrens,3136,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Wofwasha Site ,ET,"2024-02-01","060d124d-3968-46b1-8ed7-daa13a8f2ccb",Rahminus Prinoides,69027,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01","1f9bb6bf-a529-4720-ae2a-a39ba9190770",Gravilia Robusta,22920,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01",c00cb602-ba4b-4f93-b5c0-f7a105f69af3,Olea europea,11200,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01","5a5ad1f2-bd65-4a4a-91ee-9e057ac21266",Eucalyptus Glaulus,2000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01","816f1b9f-2a3b-4ad2-90ec-e733e4c8e6d3",Eucalnus Saligna,4000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01","7b3918f4-db2f-4b53-8263-c0282a7d37f4",Mangifera Indica,600,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01","93f0e680-f405-4c98-8324-5b23c03f7b46",Perisa Americana,640,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01",e1e9253f-3592-450d-9a83-0cbcd3b41228,Cupressus luistanica,2000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01",b7def29a-f003-43cf-88ba-bfb38dfd0a3b,Eucalyptus Globlus,9000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01","027e8908-f52a-4437-b14e-8f36f2f8a7d3",Eucalyptus Camandulensis,33000,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01",d28e7924-66f4-4a33-b6ef-61960923292b,Acacia Saligna,300,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01","7348d7a5-00f2-49a4-bb52-8812b6754f2c",Manjifera Indidca,40,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01",d57ad546-46d6-4401-b87a-df7a7f030566,Banana,500,tree-planted
Sustainable Natural Resources Management Association,"15c3124a-d395-11ed-8014-0682e69bfbec",Forest restoration & re greening Ethiopia - SUNARMA,"8a112e82-e191-44ad-b306-2578c064104b",terrafund,Arsi Negelle/Shashemene,ET,"2024-02-01",e74d5df8-93c7-43a1-ac28-0522bced79cd,Banana,,non-tree
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-01-31",e4043e19-0936-438b-81ad-6948dbf731e3,Khaya anthotheca,23511,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-01-31",be569864-8115-4bc1-b4fb-e7cf6018d81b,Maesopsis eminii,30727,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-01-31","2ff214d5-1c79-4c16-ab5e-8b68fad98039",Cordia millenii,17730,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-01-31",f28e161c-1ef6-4d93-b573-5cd692a2049d,Albizia coriaria,711,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-01-31","8b81283b-83ba-49ba-9aed-81028d1807a9",Milicia excelsa,28483,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-01-31","29f4d915-504c-4a96-9468-c3a18471c8da",Markhamia lutea,13880,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-01-31","515e3bf2-86e4-40a2-9ba7-f98e550dec6d",Terminalia superba,28855,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-01-31","06edd52b-e7cd-4498-ad3d-ed88676c747d",Eucalyptus grandis,56281,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-01-31","2704ae53-7666-4b74-ada1-8527ec7642ea",Coffea canephora,80995,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31","5e11b8f8-8d18-48f5-976d-d12977633418",Khaya anthotheca,10100,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31","113f3fa8-e779-4d73-a4a7-4909f147bb50",Maesopsis eminii,23635,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31","16b87fee-fb73-4de1-b97b-4d6ca19bf0d4",Cordia millenii,6754,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31","84f3c674-8096-4f0d-b503-501818a320b1",Albizia coriaria,420,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31",eccdddb3-796c-4a47-a38f-354876a5be7c,Milicia excelsa,33018,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31","6581b669-3841-4ec1-ba35-7216854c515d",Markhamia lutea,4075,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31","588ef0eb-f8a4-4f27-94e2-94b5796a15fd",Prunus africana,1675,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31",b2dae843-f8f5-4087-8f32-809e760cc3a3,Terminalia superba,16743,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31","0c1585cf-c8f4-4068-b03a-232a2ae8cead",Eucalyptus grandis,42793,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-01-31",e52f3839-1be3-45a3-b0a4-db6da2851cd3,Coffea canephora,52209,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-01-31","98749dd0-635c-4330-a1d1-636352b80647",Khaya anthotheca,550,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-01-31","5b477fdb-e369-4aec-b541-07b0232e1fc5",Maesopsis eminii,4200,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-01-31","203e9a9b-af7c-44bb-a816-129619b96139",Cordia millenii,3875,tree-planted
